latitude; longitude; gravity; height; topo
20.90000;195.20000;978705.29568;0.00000;-4858.73182
20.80000;195.20000;978699.46802;0.00000;-4869.96359
20.70000;195.20000;978689.25373;0.00000;-4976.75524
20.60000;195.20000;978685.23800;0.00000;-4948.00429
20.50000;195.20000;978680.02085;0.00000;-4968.12968
20.40000;195.20000;978680.31183;0.00000;-4933.75619
20.30000;195.20000;978675.10503;0.00000;-4970.97776
20.20000;195.20000;978663.54243;0.00000;-4910.38368
20.10000;195.20000;978646.83895;0.00000;-5025.54617
20.00000;195.20000;978640.45784;0.00000;-4960.47474
19.90000;195.20000;978638.27762;0.00000;-5063.12535
19.80000;195.20000;978632.87346;0.00000;-4991.09177
19.70000;195.20000;978623.35594;0.00000;-5341.06098
19.60000;195.20000;978616.29556;0.00000;-5339.94400
19.50000;195.20000;978615.31480;0.00000;-5328.59508
19.40000;195.20000;978613.74828;0.00000;-5281.30526
19.30000;195.20000;978606.62622;0.00000;-5333.60696
19.20000;195.20000;978596.83297;0.00000;-5435.32118
19.10000;195.20000;978590.00827;0.00000;-5345.08488
19.00000;195.20000;978583.09187;0.00000;-5377.22343
18.90000;195.20000;978570.61272;0.00000;-5554.39218
18.80000;195.20000;978557.76580;0.00000;-5727.61275
18.70000;195.20000;978559.97591;0.00000;-5478.89828
18.60000;195.20000;978558.50401;0.00000;-5333.28984
18.50000;195.20000;978553.42571;0.00000;-5393.30404
18.40000;195.20000;978544.46415;0.00000;-5517.11373
18.30000;195.20000;978532.23632;0.00000;-5621.24108
18.20000;195.20000;978522.76486;0.00000;-5616.62370
18.10000;195.20000;978518.01305;0.00000;-5590.00433
18.00000;195.20000;978513.56541;0.00000;-5646.16867
17.90000;195.20000;978511.86160;0.00000;-5608.64681
17.80000;195.20000;978509.01718;0.00000;-5517.68679
17.70000;195.20000;978505.73812;0.00000;-5502.64328
17.60000;195.20000;978502.55569;0.00000;-5455.89123
17.50000;195.20000;978498.59033;0.00000;-5478.08434
17.40000;195.20000;978493.72475;0.00000;-5474.71604
17.30000;195.20000;978487.66761;0.00000;-5490.75277
17.20000;195.20000;978483.52323;0.00000;-5496.35799
17.10000;195.20000;978478.05878;0.00000;-5516.60720
17.00000;195.20000;978470.50059;0.00000;-5532.46049
16.90000;195.20000;978462.85662;0.00000;-5617.19025
16.80000;195.20000;978457.84642;0.00000;-5542.81425
16.70000;195.20000;978451.33480;0.00000;-5668.30734
16.60000;195.20000;978450.72723;0.00000;-4852.20132
16.50000;195.20000;978484.55740;0.00000;-4010.12548
16.40000;195.20000;978471.23053;0.00000;-4900.84738
16.30000;195.20000;978438.85920;0.00000;-5512.33629
16.20000;195.20000;978437.61768;0.00000;-5433.95654
16.10000;195.20000;978434.00824;0.00000;-5474.99772
16.00000;195.20000;978430.89228;0.00000;-5478.00912
15.90000;195.20000;978431.05704;0.00000;-5375.01658
15.80000;195.20000;978421.71396;0.00000;-5494.32764
15.70000;195.20000;978421.34858;0.00000;-5401.79252
15.60000;195.20000;978417.27982;0.00000;-5379.25701
15.50000;195.20000;978413.18720;0.00000;-5488.74916
15.40000;195.20000;978408.40644;0.00000;-5381.97777
15.30000;195.20000;978403.09650;0.00000;-5544.83948
15.20000;195.20000;978393.09887;0.00000;-5406.75022
15.10000;195.20000;978393.21957;0.00000;-5417.32208
15.00000;195.20000;978385.23702;0.00000;-5573.19603
14.90000;195.20000;978380.85204;0.00000;-5450.35857
14.80000;195.20000;978374.35854;0.00000;-5519.24483
14.70000;195.20000;978367.58652;0.00000;-5624.50874
14.60000;195.20000;978361.35593;0.00000;-5551.04415
14.50000;195.20000;978358.09329;0.00000;-5462.71019
14.40000;195.20000;978357.34268;0.00000;-5299.78771
14.30000;195.20000;978352.71252;0.00000;-5356.52420
14.20000;195.20000;978346.86842;0.00000;-5524.40588
14.10000;195.20000;978339.85325;0.00000;-5473.77956
14.00000;195.20000;978335.68993;0.00000;-5528.34536
13.90000;195.20000;978327.01110;0.00000;-5598.97070
13.80000;195.20000;978322.84216;0.00000;-5563.71516
13.70000;195.20000;978312.29387;0.00000;-5589.11342
13.60000;195.20000;978311.60693;0.00000;-5519.95331
13.50000;195.20000;978307.24388;0.00000;-5525.26202
13.40000;195.20000;978305.41553;0.00000;-5283.54012
13.30000;195.20000;978305.91009;0.00000;-5209.98538
13.20000;195.20000;978300.49657;0.00000;-5575.61374
13.10000;195.20000;978300.32375;0.00000;-5445.20458
13.00000;195.20000;978309.25693;0.00000;-5174.46248
28.00000;195.30000;979182.45429;0.00000;-5238.41827
27.90000;195.30000;979169.24327;0.00000;-5256.37574
27.80000;195.30000;979159.90126;0.00000;-5207.54896
27.70000;195.30000;979154.39044;0.00000;-5076.90396
27.60000;195.30000;979143.33132;0.00000;-5125.97202
27.50000;195.30000;979147.93480;0.00000;-4837.45130
27.40000;195.30000;979143.34661;0.00000;-4914.47270
27.30000;195.30000;979135.35214;0.00000;-4869.52166
27.20000;195.30000;979129.72848;0.00000;-4886.92137
27.10000;195.30000;979122.65049;0.00000;-4886.92219
27.00000;195.30000;979117.25427;0.00000;-4769.41044
26.90000;195.30000;979112.04870;0.00000;-4756.81113
26.80000;195.30000;979108.28372;0.00000;-4710.79104
26.70000;195.30000;979100.70177;0.00000;-4733.55073
26.60000;195.30000;979092.24197;0.00000;-4821.37676
26.50000;195.30000;979081.14643;0.00000;-4808.32265
26.40000;195.30000;979070.07338;0.00000;-4829.48416
26.30000;195.30000;979062.32370;0.00000;-4849.48182
26.20000;195.30000;979055.90749;0.00000;-4766.92222
26.10000;195.30000;979050.39550;0.00000;-4512.06142
26.00000;195.30000;979070.86158;0.00000;-3133.32570
25.90000;195.30000;979052.41600;0.00000;-4533.19786
25.80000;195.30000;979021.72368;0.00000;-4794.36746
25.70000;195.30000;979010.73014;0.00000;-4948.13990
25.60000;195.30000;979004.45600;0.00000;-4788.97052
25.50000;195.30000;978996.72989;0.00000;-4883.04767
25.40000;195.30000;978985.46336;0.00000;-4919.64176
25.30000;195.30000;978978.75083;0.00000;-4800.18356
25.20000;195.30000;978966.69064;0.00000;-4871.62352
25.10000;195.30000;978955.01908;0.00000;-4915.88846
25.00000;195.30000;978949.13822;0.00000;-4837.78459
24.90000;195.30000;978937.83019;0.00000;-4949.67434
24.80000;195.30000;978925.76070;0.00000;-5024.54579
24.70000;195.30000;978919.20319;0.00000;-5013.48666
24.60000;195.30000;978902.06068;0.00000;-5048.45926
