latitude; longitude; gravity; height; topo
28.40000;126.60000;979236.03758;0.00000;-159.36574
28.20000;126.60000;979230.38504;0.00000;-176.61722
28.00000;126.60000;979207.79483;0.00000;-618.04250
27.80000;126.60000;979169.95527;0.00000;-1317.81684
27.60000;126.60000;979158.87254;0.00000;-1489.27280
27.40000;126.60000;979154.06254;0.00000;-1582.73225
27.20000;126.60000;979137.00182;0.00000;-1711.40357
27.00000;126.60000;979118.57441;0.00000;-1781.10057
45.00000;126.80000;980569.12603;187.00000;175.54874
44.80000;126.80000;980557.64308;193.00000;186.15591
44.60000;126.80000;980534.96122;208.00000;191.48309
44.40000;126.80000;980498.22180;223.00000;227.86259
44.20000;126.80000;980467.03373;264.00000;306.49960
44.00000;126.80000;980455.21424;257.00000;279.76005
43.80000;126.80000;980377.40794;498.00000;376.42272
43.60000;126.80000;980392.69874;349.00000;319.82750
43.40000;126.80000;980382.09272;375.00000;440.17656
43.20000;126.80000;980365.24511;335.00000;371.24070
43.00000;126.80000;980359.50036;259.00000;276.07087
42.80000;126.80000;980309.20584;453.00000;481.56599
42.60000;126.80000;980251.92955;637.00000;661.49924
42.40000;126.80000;980241.07941;558.00000;582.31627
42.20000;126.80000;980187.42646;728.00000;764.98611
42.00000;126.80000;980122.73929;912.00000;888.58749
41.80000;126.80000;980146.99049;663.00000;653.99443
41.60000;126.80000;980104.09457;849.00000;872.94013
41.40000;126.80000;980134.90354;587.00000;663.98309
41.20000;126.80000;979964.30657;1180.00000;1052.44753
41.00000;126.80000;979994.16308;948.00000;870.57929
40.80000;126.80000;980019.10555;835.00000;984.67883
40.60000;126.80000;979996.39771;810.00000;1032.93390
40.40000;126.80000;979786.93287;1482.00000;1106.36963
40.20000;126.80000;979730.53353;1689.00000;1443.41043
40.00000;126.80000;979933.30445;853.00000;863.99253
39.80000;126.80000;979994.88400;755.00000;842.91050
39.60000;126.80000;980064.86344;343.00000;403.08200
39.40000;126.80000;979964.52052;703.00000;634.55321
39.20000;126.80000;979980.43325;530.00000;465.19226
39.00000;126.80000;979915.49674;584.00000;367.93533
38.80000;126.80000;979977.21950;354.00000;407.97834
38.60000;126.80000;979982.15146;323.00000;446.88028
38.40000;126.80000;980005.67162;143.00000;265.90274
38.20000;126.80000;979952.24956;319.00000;231.60652
38.00000;126.80000;979975.79734;92.00000;75.68862
37.80000;126.80000;979987.34984;18.00000;27.12492
37.60000;126.80000;979973.25133;9.00000;7.44521
37.40000;126.80000;979950.20545;14.00000;33.35337
37.20000;126.80000;979930.45542;35.00000;38.14163
37.00000;126.80000;979917.39601;13.00000;-1.74460
36.80000;126.80000;979883.66165;6.00000;2.59749
36.60000;126.80000;979878.35867;23.00000;77.87442
36.40000;126.80000;979841.94963;128.00000;172.57938
36.20000;126.80000;979823.11627;68.00000;62.45056
36.00000;126.80000;979822.20907;27.00000;20.16306
35.80000;126.80000;979801.93842;4.00000;15.06943
35.60000;126.80000;979730.57480;170.00000;23.80729
35.40000;126.80000;979758.40562;99.00000;197.94432
35.20000;126.80000;979744.78608;38.00000;16.10280
35.00000;126.80000;979731.53203;31.00000;41.31830
34.80000;126.80000;979691.14093;202.00000;248.25485
34.60000;126.80000;979681.23289;98.00000;77.22047
34.40000;126.80000;979679.30266;45.00000;-3.48552
34.20000;126.80000;979678.16369;0.00000;-3.40060
34.00000;126.80000;979661.92702;0.00000;-55.04184
33.80000;126.80000;979655.33884;0.00000;-95.57524
33.60000;126.80000;979634.20559;0.00000;-68.23543
33.40000;126.80000;979585.49683;164.00000;187.81399
33.20000;126.80000;979606.06298;0.00000;-87.81076
33.00000;126.80000;979578.87622;0.00000;-105.71326
32.80000;126.80000;979565.35372;0.00000;-132.67871
32.60000;126.80000;979531.85351;0.00000;-126.57470
32.40000;126.80000;979531.47319;0.00000;-101.52872
32.20000;126.80000;979510.77761;0.00000;-117.38579
32.00000;126.80000;979507.08685;0.00000;-122.04147
31.80000;126.80000;979494.34574;0.00000;-100.23589
31.60000;126.80000;979473.66506;0.00000;-93.35733
31.40000;126.80000;979441.00903;0.00000;-100.02897
31.20000;126.80000;979422.07482;0.00000;-113.00808
31.00000;126.80000;979423.35014;0.00000;-99.23901
30.80000;126.80000;979392.80431;0.00000;-91.90238
30.60000;126.80000;979380.54915;0.00000;-86.45285
30.40000;126.80000;979370.44184;0.00000;-84.80335
30.20000;126.80000;979374.00237;0.00000;-105.75675
30.00000;126.80000;979350.24831;0.00000;-104.25795
29.80000;126.80000;979343.98499;0.00000;-105.97562
29.60000;126.80000;979325.91053;0.00000;-105.61053
29.40000;126.80000;979309.93938;0.00000;-116.08367
29.20000;126.80000;979297.13851;0.00000;-108.02725
29.00000;126.80000;979277.24996;0.00000;-117.92684
28.80000;126.80000;979266.97246;0.00000;-144.63564
28.60000;126.80000;979247.87944;0.00000;-211.86806
28.40000;126.80000;979240.32154;0.00000;-231.35469
28.20000;126.80000;979231.43000;0.00000;-277.20152
28.00000;126.80000;979199.37708;0.00000;-1076.06938
27.80000;126.80000;979185.13983;0.00000;-1402.08087
27.60000;126.80000;979173.24656;0.00000;-1509.36435
27.40000;126.80000;979157.80628;0.00000;-1601.01888
27.20000;126.80000;979135.79078;0.00000;-1723.84023
27.00000;126.80000;979137.19131;0.00000;-1556.46116
45.00000;127.00000;980572.90172;168.00000;173.70422
44.80000;127.00000;980555.73545;208.00000;210.74175
44.60000;127.00000;980526.51913;214.00000;233.67345
